X,Y,OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed
-8394157.3001,4883570.5413,4677,7473,0P0,closed,Valley Forge Bicentennial Heliport,40.121201,-75.405998,260,NA,US,US-PA,Norristown,no,,,,,,"0P0, PA06",,,,,,,
-8913384.7165,5023130.0378,4678,7488,0PN2,small_airport,Flying Acres Airport,41.0731010437012,-80.0702972412109,1247,NA,US,US-PA,Slippery Rock,no,0PN2,,0PN2,,,,,,,,,,
-13560611.9759,4942083.8001,4679,7508,0Q6,closed,Shingletown Airport,40.521955,-121.81705,3880,NA,US,US-CA,Shingletown,no,,,,,https://en.wikipedia.org/wiki/Shingletown_Airport,0Q6,,,,,,,
-11335218.0687,5510259.2777,4680,7522,0SD6,small_airport,Oasis Ranch Airport,44.2888984680176,-101.825996398926,2580,NA,US,US-SD,Philip,no,0SD6,,0SD6,,,,,,,,,,
-11164565.6086,5431891.0866,4681,7524,0SD8,small_airport,Juhnke Airport,43.7827987670898,-100.292999267578,1900,NA,US,US-SD,Vivian,no,0SD8,,0SD8,,,,,,,,,,
-10811627.0219,3898343.95,4682,7558,0TS0,closed,Flower Mound Airport,33.0229,-97.122498,625,NA,US,US-TX,Flower Mound,no,,,,,,0TS0,,,,,,,
16211577.1127,1684592.0964,4683,4777,0TT8,heliport,Dynasty Heliport,14.960012,145.631075,150,OC,MP,MP-U-A,"San Jose, Tinian",no,0TT8,,0TT8,,,,,,,,,,
-8658151.2499,4574539.2869,4684,7585,0VA0,closed,Mostly Harmless Heliport,37.965401,-77.777496,330,NA,US,US-VA,Bumpass,no,,,,,,0VA0,,,,,,,
-8662815.6449,4512287.3492,4685,7592,0VA7,small_airport,Flatrock Air Strip,37.5232009887695,-77.8193969726562,425,NA,US,US-VA,Richmond,no,0VA7,,0VA7,,,,,,,,,,
-10435356.3588,4313563.5915,4686,7651,10AR,heliport,Huntsville Memorial Hospital Heliport,36.0940017700195,-93.7424011230469,1495,NA,US,US-AR,Huntsville,no,10AR,,10AR,,,,,,,,,,
-11378298.7785,4787014.3198,4687,7655,10CO,closed,Silkman Farms Inc. Airport,39.4547,-102.212997,4000,NA,US,US-CO,Burlington,no,,,,,,10CO,,,,,,,
-10240791.8051,3509502.7948,4688,7670,10LS,closed,G & J Fly A Way Ultralightport,30.046301,-91.994598,20,NA,US,US-LA,Youngsville,no,,,,,,10LS,,,,,,,
-7627237.0304,5676587.2926,4689,328986,10ME,heliport,Penobscot Valley Hospital Heliport,45.348713,-68.516636,368,NA,US,US-ME,Lincoln,no,10ME,,10ME,,,,,,,,,,
-10208476.0909,4709431.9635,4690,7674,10MO,closed,Eckerts Airstrip,38.914501,-91.704301,839,NA,US,US-MO,Williamsburg,no,,,,,,10MO,,,,,,,
-8963674.1602,4160712.2289,4691,330693,10NR,heliport,Atrium Health Union Heliport,34.976678,-80.522055,581,NA,US,US-NC,Monroe,no,10NR,,10NR,,,CHS Union Heliport,,,,,,,
-11316764.2583,5398191.0415,4692,326562,10SD,heliport,Wanblee Health Center Heliport,43.563836,-101.660223,2654,NA,US,US-SD,Wanblee,no,10SD,,10SD,,,,,,,,,,
-13624158.5959,4951334.5548,4693,322667,11CN,heliport,Shasta Regional Medical Center Heliport,40.585095,-122.387899,622,NA,US,US-CA,Redding,no,11CN,,11CN,,,,,,,,,,
-11686765.4214,4826103.5535,4694,7704,11CO,closed,Channel 7 Heliport,39.7253,-104.984,5300,NA,US,US-CO,Denver,no,,,,,,11CO,,,,,,,
-12925639.9232,5188807.6744,4695,7711,11ID,closed,Riddle Airport,42.185504,-116.112999,5356,NA,US,US-ID,Riddle,no,,,,,,11ID,,,,,,,
-10358078.5772,6053402.1147,4696,7725,11MN,closed,Sixberry's Landing Seaplane Base,47.6777,-93.048203,1372,NA,US,US-MN,Chisholm,no,,,,,,11MN,,,,,,,
-10293221.0589,4391531.3499,4697,323292,11MU,small_airport,Rocky Top Airfield,36.657916,-92.465578,1273,NA,US,US-MO,Gainesville,no,11MU,,11MU,,,,,,,,,,
-8685189.9638,4019149.4534,4698,321977,11NR,heliport,Dosher Heliport,33.9280833,-78.0203889,19,NA,US,US-NC,Southport,no,11NR,,11NR,,,,,,,,,,
-9287152.9044,4800438.9803,4699,310052,11OH,heliport,Fayette County Memorial Hospital Heliport,39.547753,-83.427914,977,NA,US,US-OH,Washington Court House,no,11OH,,11OH,,,,,,,,,,
-10840809.6491,4173274.1674,4700,7735,11OK,closed,Beefor Ranch Airport,35.06909,-97.38465,1150,NA,US,US-OK,Purcell,no,,,,,,11OK,,,,,,,
-8576699.1124,4904176.2971,4701,7737,11PA,closed,Sherrie John Manor Heliport,40.2626,-77.045799,400,NA,US,US-PA,Mechanicsburg,no,,,,,,11PA,,,,,,,
-12435618.4376,5049857.3077,4702,322468,11UT,small_airport,Flying R Airport,41.2538528,-111.7110611,5060,NA,US,US-UT,Huntsville,no,11UT,,11UT,,,"KFYN, FYN",,,,,,,
-10616475.383,3451858.1843,4703,329719,11XS,heliport,Speed Shore Company Headquarters Heliport,29.597045,-95.369421,64,NA,US,US-TX,Pearland,no,11XS,,11XS,,,,,,,,,,
-13593967.6368,4760177.3003,4704,322230,12CN,small_airport,Richter Airport,39.268306,-122.116689,57,NA,US,US-CA,Maxwell,no,12CN,,12CN,,,,,,,,,,
-10495323.7095,5857686.7279,4705,7777,12MN,closed,Eastman Seaplane Base,46.480499,-94.281097,1200,NA,US,US-MN,Lake Hubert,no,,,,,,12MN,,,,,,,
-8245203.0272,4995246.5701,4706,7784,12NJ,closed,Penske 2 Heliport,40.883999,-74.067919,62,NA,US,US-NJ,Lodi,no,,,,,,12NJ,,,,,,,
-8711927.0242,4032823.6171,4707,349876,12NR,heliport,Brunswick Novant Medical Center Heliport,34.029945,-78.260572,38,NA,US,US-NC,Supply,no,12NR,,12NR,,,,,,,,,,
-7353431.5151,2087072.9227,4708,7793,12PR,heliport,Villamil-304 Ponce De Leon Heliport,18.4225997924805,-66.056999206543,148,NA,PR,PR-U-A,San Juan,no,12PR,,12PR,,,,,,,,,,
-11393392.1764,3768474.8421,4709,321471,12XA,small_airport,Wood Farm Airfield,32.0393333,-102.3485833,2950,NA,US,US-TX,Gardendale,no,12XA,,12XA,,,,,,,,,,
-10069618.8297,5228590.7758,4710,350762,13IL,heliport,Midwest Medical Center Heliport,42.449757,-90.456925,865,NA,US,US-IL,Galena,no,13IL,,13IL,,,,,,,,,,
-16904017.0733,8351515.2062,4711,504625,14AN,heliport,For Buddies Only Heliport,59.782694,-151.851369,120,NA,US,US-AK,Anchor Point,no,14AN,,14AN,,,,,,,,,,
-11678528.1868,4593165.8131,4712,7873,14CO,small_airport,Good Pasture Airport,38.0971984863281,-104.910003662109,6000,NA,US,US-CO,Beulah,no,14CO,,14CO,,,,,,,,,,
-10011061.9946,5047110.2605,4713,7882,14IL,closed,Kewanee Hospital Heliport,41.235298,-89.9309,838,NA,US,US-IL,Kewanee,no,,,,https://web.archive.org/web/20170521002255/http://www.bcrnews.com/2009/05/14/kewanee-hospital-prepares-to-demolish-the-old-hospi,,0IL5,,,,,,,
-9708451.3134,5042922.2288,4714,7883,14IN,closed,De Motte Airport,41.207,-87.212502,655,NA,US,US-IN,De Motte,no,,,,,,14IN,,,,,,,
-10186646.45,3612117.1367,4715,7888,14LA,closed,Killarny Farm Airport,30.841,-91.508202,53,NA,US,US-LA,St Francisville,no,,,,,,14LA,,,,,,,
-10916456.9204,4992081.404,4716,7900,14NE,closed,Aaron's Field,40.862499,-98.064201,1825,NA,US,US-NE,Aurora,no,,,,,,"14NE, 81Y",,,,,,,
-10901929.7268,4273712.7954,4717,7907,14OK,closed,Reherman Airport,35.804199,-97.933701,1105,NA,US,US-OK,Kingfisher,no,,,,,,14OK,,,,,,,
-13527321.6309,5734667.1129,4718,7908,14OR,heliport,Air Columbia Heliport,45.7141990661621,-121.517997741699,100,NA,US,US-OR,Hoodriver,no,14OR,,14OR,,,,,,,,,,
-7324683.4562,2085277.9552,4719,330679,14PR,heliport,Emp. Coco Beach Golf Club LLC Heliport,18.407301,-65.798751,11,NA,PR,PR-U-A,Rio Grande,no,14PR,,14PR,http://www.cocopuertorico.com/,,,,,,,,,
-8740908.831,4462707.621,4720,342540,14VG,small_airport,Abilene Airport,37.16913,-78.52092,590,NA,US,US-VA,Keysville,no,14VG,,14VG,,,,,,,,,,
-10064035.2667,5196306.1042,4721,310040,15IA,small_airport,Stella Airport,42.235396,-90.406767,625,NA,US,US-IA,Bellevue,no,15IA,,15IA,,,Bellevue Flying Circus Airport,,,,,,,
-9323926.6303,4457773.6465,4722,345342,15KT,heliport,Air Evac 109 Heliport,37.133803,-83.758258,884,NA,US,US-KY,Manchester,no,15KT,,15KT,,,,,,,,,,
-8917829.8996,4160763.5831,4723,324943,15NR,heliport,Atrium Health Anson Hospital Heliport,34.977056,-80.110229,331,NA,US,US-NC,Wadesboro,no,15NR,,15NR,,,,,,,,,,
-10810023.1222,5603162.6136,4724,301243,15SD,heliport,Watertown / Brownlee Heliport,44.8832648782,-97.1080899239,1720,NA,US,US-SD,,no,15SD,,,,,,,,,,,,
-7569611.9394,5889335.3092,4725,329353,16ME,heliport,Presque Isle Heliport,46.675919,-67.998981,631,NA,US,US-ME,Presque Isle,no,16ME,,16ME,,,,,,,,,,
-10542445.4726,6246386.6641,4726,8001,16MN,closed,Baudette Flying Service Seaplane Base,48.831902,-94.704399,1060,NA,US,US-MN,Baudette,no,,,,,,16MN,,,,,,,
-13698976.3144,5488311.797,4727,8014,16OR,closed,Papé Bros Inc Heliport,44.147598,-123.059998,388,NA,US,US-OR,Coburg,no,,,,,,"16OR, 16OR, 16OR",,,,,,,
-10811053.8379,5463997.0653,4728,345756,16SD,heliport,Madison Community Hospital Heliport,43.990661,-97.117349,1683,NA,US,US-SD,Madison,no,16SD,,16SD,,,,,,,,,,
-10691541.3439,3644912.2903,4729,338868,16TT,small_airport,16 L Ranch Airport,31.093611,-96.04375,390,NA,US,US-TX,Normangee,no,16TT,,16TT,,,,,,,,,,
-10751659.4349,3989872.8638,4730,326179,16XA,heliport,Texoma Medical Center Heliport,33.709586,-96.5838,682,NA,US,US-TX,Denison,no,16XA,,16XA,,,,,,,,,,
-9407250.605,3955594.331,4731,354453,17GE,heliport,Piedmont Fayette Hospital Heliport,33.45305,-84.50677,884,NA,US,US-GA,Fayetteville,no,17GE,,17GE,,,,,,,,,,
-9841789.6882,4889307.6073,4732,8046,17LL,closed,Oink Acres Airport,40.160599,-88.410301,725,NA,US,US-IL,Mahomet,no,,,,,,17LL,,,,,,,
-10376111.6668,5895986.7513,4733,8050,17MN,seaplane_base,Jackson Seaplane Base,46.7169,-93.210197,1224,NA,US,US-MN,Mc Gregor,no,MN61,,MN61,,,"17MN, Kivi/Mokki Seaplane Base",,,,,,,
-10505453.7831,4819952.8379,4734,324734,17MU,small_airport,B-B Airfield,39.682791,-94.372097,1045,NA,US,US-MO,Osborn,no,17MU,,17MU,,,,,,,,,,
-8385096.1407,4930352.5675,4735,8064,17PA,heliport,Kelly Heliport,40.4417991638184,-75.3246002197266,526,NA,US,US-PA,Quakertown,no,17PA,,17PA,,,,,,,,,,
-9115530.0815,4100543.4269,4736,8068,17SC,small_airport,Carolina Cow Country Airport,34.532600402832,-81.8861999511719,680,NA,US,US-SC,Clinton,no,17SC,,17SC,,,,,,,,,,
-10749457.0901,5593015.4245,4737,328106,17SD,small_airport,Stone's Conservation Airport,44.818642,-96.564016,1687,NA,US,US-SD,Gary,no,17SD,,17SD,,,,,,,,,,
-10617918.9741,3472751.4685,4738,338677,17TT,heliport,Allen Condo/Tower Heliport,29.760111,-95.382389,546,NA,US,US-TX,Houston,no,17TT,,17TT,,,,,,,,,,
-9139563.6311,4478333.1459,4739,8075,17VA,closed,F.B. Fowler Heliport,37.280899,-82.102097,1150,NA,US,US-VA,Grundy,no,,,,,,17VA,,,,,,,
-10664067.0752,3765644.4922,4740,299706,17XA,small_airport,Jacksonville / Hunter Field,32.017778,-95.7969444445,580,NA,US,US-TX,Jacksonville,no,17XA,,17XA,,,,,,,,,,
-7956475.3337,5310694.8906,4741,345590,18NH,heliport,Catholic Medical Center Heliport,42.99161,-71.474234,252,NA,US,US-NH,Manchester,no,18NH,,18NH,,,,,,,,,,
-11028461.026,5574796.0444,4742,348385,18SD,small_airport,Lost Creek Airport,44.702429,-99.070351,1550,NA,US,US-SD,Miller,no,18SD,,18SD,,,,,,,,,,
-12500488.3013,4946522.6049,4743,346916,18UT,heliport,Airmed Tooele Heliport,40.552259,-112.293797,4800,NA,US,US-UT,Tooele City,no,18UT,,,,,,,,,,,,
-8070060.6214,5357512.1689,4744,324481,18VT,heliport,Springfield Hospital Heliport,43.298465,-72.494588,589,NA,US,US-VT,Springfield,no,18VT,,18VT,,,,,,,,,,
-10864642.8404,3332328.241,4745,310113,18XA,small_airport,Lantana Ridge Airport,28.6591,-97.5987472,250,NA,US,US-TX,Goliad,no,18XA,,18XA,,,,,,,,,,
-9858120.0579,4621311.0822,4746,8140,19IS,small_airport,Skillet Fork Farm Airport,38.2958984375,-88.556999206543,430,NA,US,US-IL,Wayne City,no,19IS,,19IS,,,,,,,,,,
-10437882.1843,5649076.7477,4747,331484,19MN,seaplane_base,Greseth Seaplane Base,45.174765,-93.765091,970,NA,US,US-MN,Buffalo,no,19MN,,19MN,,,,,,,,,,
-9751798.5666,3941560.2464,4748,8194,1AL9,closed,Lake Tuscaloosa Seaplane Base,33.347801,-87.601897,224,NA,US,US-AL,Northport,no,,,,,,1AL9,,,,,,,
-10466080.6358,4303084.5264,4749,8199,1AR4,closed,Foggy River Airport,36.017899,-94.018402,1240,NA,US,US-AR,Elkins,no,,,,,,1AR4,,,,,,,
-12488043.0049,3950078.7558,4750,8207,1AZ2,closed,Paradise Air Park,33.411701,-112.181999,1015,NA,US,US-AZ,Tolleson,no,,,,,,"1AZ2, 1AZ2, 1AZ2",,,,,,,
-12478828.3114,3954197.4811,4751,8209,1AZ4,heliport,Schuff Aviation Heliport,33.44258,-112.099222,1101,NA,US,US-AZ,Phoenix,no,1AZ4,,1AZ4,,,,,,,,,,
-8156890.8261,5406100.5485,4752,8214,1B3,closed,Fair Haven Municipal Airport,43.615299,-73.274597,370,NA,US,US-VT,Fair Haven,no,,,,,,1B3,,,,,,,
-8443338.6083,4803535.4675,4753,8218,1C4,seaplane_base,Raintree Seaplane Base,39.5691986083984,-75.8478012084961,,NA,US,US-MD,Elkton,no,1C4,,1C4,,,,,,,,,,
-9181921.0313,3262217.0867,4754,335353,1FA6,heliport,Arrowhead Heliport,28.10499,-82.4826,55,NA,US,US-FL,Tampa,no,1FA6,,1FA6,,,,,,,,,,
-9177373.9641,3317072.7602,4755,335820,1FA7,heliport,Bayfront Health Brooksville Heliport,28.538778,-82.441753,93,NA,US,US-FL,Brooksville,no,1FA7,,1FA7,,,,,,,,,,
-9273358.9724,3583419.0075,4756,8278,1FD2,closed,Bass Limited Airport,30.6194,-83.304001,100,NA,US,US-FL,Pinetta,no,,,,,,1FD2,,,,,,,
-8926238.9739,2972867.2212,4757,8281,1FD5,closed,Miami Herald Heliport,25.78816,-80.185769,102,NA,US,US-FL,Miami,no,,,,,,1FD5,,,,,,,
-8474507.9299,5339669.7142,4758,8295,1G6,small_airport,Michael Airfield,43.1817016601562,-76.127799987793,400,NA,US,US-NY,Cicero,no,1G6,,1G6,,,,,,,,,,
-9363160.6282,3896498.4911,4759,8303,1GA6,closed,De De Airport,33.008999,-84.110703,800,NA,US,US-GA,Barnesville,no,,,,,,1GA6,,,,,,,
-10551954.9401,4997178.2681,4760,8324,1IA0,closed,Brown Truck Sales Airport,40.897117,-94.789824,1300,NA,US,US-IA,Corning,no,,,,,,"1IA0, 1IA0, 1IA0",,,,,,,
-10629374.7691,4995393.7123,4761,8329,1IA6,small_airport,Aero-Lane Airport,40.8849983215332,-95.4852981567383,1134,NA,US,US-IA,Randolph,no,1IA6,,1IA6,,,,,,,,,,
-9553316.3667,4838979.1467,4762,8347,1II8,small_airport,Morris Airport,39.8142013549805,-85.8189010620117,870,NA,US,US-IN,Greenfield,no,1II8,,1II8,,,,,,,,,,
-10011217.4804,4653744.7261,4763,8365,1IS0,small_airport,Harold Emmerich Airport,38.5242004394531,-89.9322967529297,515,NA,US,US-IL,Belleville,no,1IS0,,1IS0,,,,,,,,,,
-8255355.9214,4973113.2641,4764,8373,1JY1,heliport,Newark/Jersey Street Heliport,40.733508,-74.159124,1041,NA,US,US-NJ,Newark,no,1JY1,,1JY1,,,,,,,,,,
-8257368.1678,4973538.2182,4765,8375,1JY3,heliport,Mbna Heliport,40.736400604248,-74.1772003173828,97,NA,US,US-NJ,Newark,no,1JY3,,1JY3,,,,,,,,,,
-10824006.4172,4517537.9449,4766,8379,1K3,closed,Hamilton Field,37.5606,-97.233704,1320,NA,US,US-KS,Derby,no,,,,,,1K3,,,,,,,
-10906103.9891,4603398.0072,4767,8384,1KS0,small_airport,Huey Airport,38.1694984436035,-97.9711990356445,1700,NA,US,US-KS,Hutchinson,no,1KS0,,1KS0,,,,,,,,,,
-9344451.1614,4482661.8771,4768,324376,1KT9,small_airport,Holcomb Field,37.311833,-83.942633,1260,NA,US,US-KY,Annville,no,1KT9,,1KT9,,,,,,,,,,
-9388272.3016,4489192.6273,4769,345347,1KY5,heliport,Rockcastle Hospital Inc Heliport,37.358479,-84.336285,1100,NA,US,US-KY,Mount Vernon,no,1KY5,,1KY5,,,,,,,,,,
-10300051.9568,3505106.1804,4770,8404,1LA0,small_airport,Ken Guidry #2 Airport,30.012107,-92.526941,6,NA,US,US-LA,Gueydan,no,1LA0,,1LA0,,,,,,,,,,
-10040005.3961,3389119.0356,4771,8408,1LA4,closed,Bayou Fourchon Seaplane Base,29.105801,-90.190903,0,NA,US,US-LA,Leeville,no,,,,,,1LA4,,,,,,,
-9985053.3088,4747951.355,4772,8417,1LL4,small_airport,Sies Landing Area Airport,39.183227,-89.69726,690,NA,US,US-IL,Litchfield,no,1LL4,,1LL4,,,,,,,,,,
-7753163.1968,5553487.6416,4773,329077,1ME2,heliport,Maine General Medical Center-Waterville Heliport,44.566216,-69.64785,112,NA,US,US-ME,Waterville,no,1ME2,,1ME2,,,,,,,,,,
-9720685.4317,5754570.5524,4774,8454,1MI4,small_airport,Ramsy Farm Airport,45.8389015197754,-87.3224029541016,880,NA,US,US-MI,Perronville,no,1MI4,,1MI4,,,,,,,,,,
-9385468.2962,5841100.0183,4775,8456,1MI6,small_airport,Rosedale Airport,46.3777999878,-84.3110961914,675,NA,US,US-MI,Sault Ste Marie,no,1MI6,,1MI6,,,,,,,,,,
-10749477.6842,5776071.5584,4776,8461,1MN1,closed,Beyer Airport,45.9733,-96.564201,1000,NA,US,US-MN,Tenney,no,,,,,,1MN1,,,,,,,
-10668459.6927,5880624.3789,4777,8464,1MN4,closed,Krueger Loon Lake Seaplane Base,46.622202,-95.836404,1370,NA,US,US-MN,Vergas,no,,,,,,1MN4,,,,,,,
-10447512.3942,4506113.0278,4778,8477,1MO9,small_airport,Eagle's Point & Red Barn Village Airpark,37.4791984558105,-93.8516006469727,1040,NA,US,US-MO,Greenfield,no,1MO9,,1MO9,,,,,,,,,,
-9985681.5679,4148806.8917,4779,8483,1MS5,heliport,General Dan C Mills Emergency Heliport,34.8889999389648,-89.7029037475586,44,NA,US,US-MS,Byhalia,no,1MS5,,1MS5,,,,,,,,,,
-10368654.0401,4512427.5701,4780,8503,1MU5,closed,Grace G Shepard Memorial Heliport,37.5242,-93.143204,1152,NA,US,US-MO,Buffalo,no,,,,,,1MU5,,,,,,,
-10897009.6813,6229543.0031,4781,8512,1NA0,small_airport,Bohn Airstrip,48.7322006225586,-97.8895034790039,1142,NA,US,US-ND,Mountain,no,1NA0,,1NA0,,,,,,,,,,
-11409802.7729,5947510.9285,4782,8515,1NA9,small_airport,Myran Airstrip,47.0332984924316,-102.496002197266,2120,NA,US,US-ND,Taylor,no,1NA9,,1NA9,,,,,,,,,,
-10812528.9298,5884758.347,4783,8526,1ND3,small_airport,Andvik Airport,46.6477012634277,-97.1305999755859,980,NA,US,US-ND,Kindred,no,1ND3,,1ND3,,,,,,,,,,
-8285398.4916,4777762.5666,4784,8537,1NJ3,closed,Sea Air Atlantic City Seaplane Base,39.390499,-74.429001,,NA,US,US-NJ,Atlantic City,no,,,,,,1NJ3,,,,,,,
-8263568.9094,5017269.6249,4785,8542,1NJ8,heliport,Scardo's Heliport,41.0334014892578,-74.2329025268555,344,NA,US,US-NJ,Oakland,no,1NJ8,,1NJ8,,,,,,,,,,
-8528332.5748,4310132.6318,4786,506059,1NR1,heliport,Chowan Hospital Heliport,36.069093,-76.611315,1636,NA,US,US-NC,Edenton,no,1NR1,,1NR1,,,,,,,,,,
-10887703.0485,4276568.3875,4787,8592,1OK1,small_airport,Dave's Place Airport,35.8250007629395,-97.8059005737305,1160,NA,US,US-OK,Kingfisher,no,1OK1,,1OK1,,,,,,,,,,
-13383496.8775,5698581.8048,4788,8607,1OR5,closed,Reed Airport,45.4874,-120.225998,1550,NA,US,US-OR,Olex,no,,,,,,1OR5,,,,,,,
-13647435.6264,5674383.907,4789,8610,1OR8,heliport,Clackamas County Redsoils Heliport,45.3348007202148,-122.59700012207,470,NA,US,US-OR,Oregon City,no,1OR8,,1OR8,,,,,,,,,,
-8543090.7563,4918538.8454,4790,337584,1PA6,small_airport,Auer Field,40.360983,-76.74389,536,NA,US,US-PA,Linglestown,no,1PA6,,1PA6,,,,,,,,,,
-7358886.571,2085136.9718,4791,8626,1PR3,heliport,San Patricio Heliport,18.406099319458,-66.1060028076172,157,NA,PR,PR-U-A,Guaynabo,no,1PR3,,1PR3,,,,,,,,,,
-9175219.0414,4142169.7001,4792,354615,1SC5,heliport,Bon Secours St Francis Hospital Heliport,34.840079,-82.422395,1182,NA,US,US-SC,Greenville,no,1SC5,,1SC5,,,,,,,,,,
-8913344.8373,4086542.212,4793,356185,1SC6,small_airport,Flying W Airport,34.428922,-80.069939,292,NA,US,US-SC,Hartsville,no,,,2Q0,,,1SC6,,,,,,,
-11496075.579,5476839.1812,4794,8648,1SD2,closed,Camp Rapid Heliport,44.073601,-103.271004,3345,NA,US,US-SD,Rapid City,no,,,,,,1SD2,,,,,,,
-9346094.6824,4281992.4883,4795,8678,1TN1,closed,Clayton Heliport,35.864498,-83.957397,900,NA,US,US-TN,Louisville,no,,,,,,1TN1,,,,,,,
-9368303.0321,4296851.6914,4796,8683,1TN6,closed,Higdon Airfield,35.972599,-84.156898,1000,NA,US,US-TN,Karns,no,,,,,,1TN6,,,,,,,
-9185695.027,4378894.9692,4797,8685,1TN8,heliport,Ramada Helistop,36.5667991638184,-82.5165023803711,1275,NA,US,US-TN,Kingsport,no,1TN8,,1TN8,,,,,,,,,,
-9148574.7212,4370241.1227,4798,349117,1TN9,small_airport,Crumley Field,36.504337,-82.183045,1565,NA,US,US-TN,Bristol,no,1TN9,,1TN9,,,,,,,,,,
-10955418.6308,3744383.8788,4799,8697,1TX1,closed,Yoakum Airport,31.8557,-98.4142,1130,NA,US,US-TX,Gustine,no,,,,,,1TX1,,,,,,,
-8794599.6686,4780629.5101,4800,322118,1WV0,heliport,Potomac Valley Hospital Heliport,39.4104,-79.003233,878,NA,US,US-WV,Keyser,no,1WV0,,1WV0,,,,,,,,,,
-10826432.8482,3561977.3817,4801,8765,1XS4,closed,Barton Field,30.453501,-97.255501,530,NA,US,US-TX,Taylor,no,,,,,,"1XS4, 1XS4, 1XS4",,,,,,,
-9008040.098,3173059.5083,4802,8784,20FA,closed,Golden Land Ranch Airport,27.3962,-80.920601,43,NA,US,US-FL,Okeechobee,no,,,,,,"20FA, 20FA, 20FA",,,,,,,
-9950930.1,4888206.9126,4803,322011,20LL,heliport,Abraham Lincoln Memorial Hospital Heliport,40.153042,-89.390726,583,NA,US,US-IL,Lincoln,no,20LL,,20LL,,,,,,,,,,
-11642689.137,6055711.645,4804,322237,20MT,small_airport,Prevost Airport,47.691667,-104.588056,2348,NA,US,US-MT,Lambert,no,20MT,,20MT,,,,,,,,,,
-11231134.6165,6049468.0849,4805,8801,20ND,small_airport,Crooked Lake Airstrip,47.6539001464844,-100.890998840332,1900,NA,US,US-ND,Turtle Lake,no,20ND,,20ND,,,,,,,,,,
-10647363.7587,4345530.0958,4806,8807,20OK,closed,Will and Wiley's Aerodrome,36.325699,-95.646896,700,NA,US,US-OK,Claremore,no,,,,,,20OK,,,,,,,
-9157619.6525,4164764.5032,4807,8811,20SC,closed,O Neal Field,35.0065,-82.264297,929,NA,US,US-SC,Greer,no,,,,,,"20SC, 20SC, 20SC",,,,,,,
-9333493.6649,4312819.4757,4808,8813,20TN,heliport,Knox County Sheriffs Office Heliport,36.0886001587,-83.8442001343,1100,NA,US,US-TN,Knoxville,no,20TN,,20TN,,,,,,,,,,
-10905054.0196,3600824.1369,4809,338679,20TT,small_airport,Gone With the Wind Airport,30.753859,-97.961767,1061,NA,US,US-TX,Liberty Hill,no,20TT,,20TT,,,,,,,,,,
-10638592.2281,3502276.5831,4810,346849,20XA,heliport,St Luke's Hospital at the Vintage Heliport,29.990094,-95.5681,123,NA,US,US-TX,Houston,no,20XA,,20XA,,,,,,,,,,
-11711478.4597,4827421.4679,4811,8827,21CO,closed,Lookout Center Parking Lot Heliport,39.734405,-105.206001,5898,NA,US,US-CO,Golden,no,,,,,,21CO,,,,,,,
-8447560.0428,4720939.6354,4812,333397,21MD,closed,Carroll Airport,38.99489,-75.885723,52,NA,US,US-MD,Ridgely,no,,,,,,21MD,,,,,,,
-10884051.9279,4866552.6308,4813,8851,21NE,closed,Byron Airport,40.0042,-97.773102,1670,NA,US,US-NE,Byron,no,,,,,,21NE,,,,,,,
-17420426.2987,2378200.1711,4814,334894,22HI,heliport,Maui Memorial Medical Heliport,20.885242,-156.490352,,OC,US,US-HI,Wailuku,no,22HI,,22HI,,,"22hi, wailuku, maui memorial medical center",,,,,,,
-10137854.9517,4972039.7391,4815,8889,22IS,small_airport,Johnson Farm Airport,40.7262001037598,-91.0699005126953,535,NA,US,US-IL,Carman,no,22IS,,22IS,,,,,,,,,,
-9891917.0775,5058678.5743,4816,8894,22LL,closed,Pike's Airport,41.3134,-88.860603,600,NA,US,US-IL,Ottawa,no,,,,,,22LL,,,,,,,
-10282224.9642,4475577.4983,4817,8900,22MO,small_airport,Belly Acres Ranch Airport,37.2611999511719,-92.3667984008789,1285,NA,US,US-MO,Mountain Grove,no,22MO,,22MO,,,,,,,,,,
-12426500.8036,4442708.744,4818,334900,22UT,small_airport,Larkspur Airstrip,37.025837,-111.629156,,NA,US,US-UT,Big Water,no,22UT,,22UT,,,"22ut, big water, larkspur",,,,,,,
-8016172.5257,5534779.1131,4819,325322,22VT,heliport,Northeastern Vermont Regional Hospital Heliport,44.446359,-72.010503,766,NA,US,US-VT,Johnsbury,no,22VT,,22VT,,,,,,,,,,
-12791132.3821,5411170.7518,4820,322350,23ID,small_airport,Southfork Airport,43.648265,-114.9046972,5612,NA,US,US-ID,Feathervlle,no,23ID,,23ID,,,,,,,,,,
-10569672.8842,4731720.7871,4821,8946,23KS,small_airport,Ney Ultralight Flightpark,39.070121,-94.948987,963,NA,US,US-KS,Bonner Springs,no,,,5KS9,,,"23KS, Ney Airport",,,,,,,
-7866235.6357,5547268.7897,4822,8953,23ME,closed,Dyer's Field,44.526402,-70.663597,650,NA,US,US-ME,Rumford,no,,,,,,23ME,,,,,,,
